B365Player1,B365Player2,Best of,Date,Player1Pts,Player1Rank,Player1,Player1Sets,Round,Series,Surface,Player2Pts,Player2Rank,Player2,Player2Sets,Winner
2.75,1.44,3,2023-04-26,1010,39,Cressy M.,0,1st Round,Masters 1000,Clay,692,84,Wawrinka S.,0,Wawrinka S.
4.0,1.25,3,2023-04-26,466,128,Grenier H.,0,1st Round,Masters 1000,Clay,730,72,Schwartzman D.,0,Grenier H.
2.1,1.73,3,2023-04-26,583,101,Kotov P.,0,1st Round,Masters 1000,Clay,606,98,Otte O.,0,Otte O.
1.53,2.5,3,2023-04-26,556,105,Arnaldi M.,0,1st Round,Masters 1000,Clay,377,161,Paire B.,0,Arnaldi M.
2.63,1.5,3,2023-04-26,718,77,Humbert U.,0,1st Round,Masters 1000,Clay,977,41,Ruusuvuori E.,0,Ruusuvuori E.
1.8,2.0,3,2023-04-26,666,88,Munar J.,0,1st Round,Masters 1000,Clay,534,111,Kokkinakis T.,0,Munar J.
1.91,1.91,3,2023-04-26,538,110,Gojo B.,0,1st Round,Masters 1000,Clay,608,97,Monteiro T.,0,Monteiro T.
1.14,5.5,3,2023-04-26,951,43,Gasquet R.,0,1st Round,Masters 1000,Clay,16,894,Landaluce M.,0,Gasquet R.
4.5,1.2,3,2023-04-27,917,46,Mannarino A.,0,1st Round,Masters 1000,Clay,814,59,Etcheverry T.,0,Etcheverry T.
1.53,2.5,3,2023-04-27,610,96,Shevchenko A.,0,1st Round,Masters 1000,Clay,880,49,Wolf J.J.,0,Shevchenko A.
1.36,3.2,3,2023-04-27,878,51,Jarry N.,0,1st Round,Masters 1000,Clay,525,112,Safiullin R.,0,Safiullin R.
1.14,5.5,3,2023-04-27,625,93,Thiem D.,0,1st Round,Masters 1000,Clay,75,498,Edmund K.,0,Thiem D.
1.73,2.1,3,2023-04-27,502,119,Rodionov J.,0,1st Round,Masters 1000,Clay,606,99,Zhang Zh.,0,Zhang Zh.
1.5,2.63,3,2023-04-27,502,117,Watanuki Y.,0,1st Round,Masters 1000,Clay,780,64,Moutet C.,0,Watanuki Y.
3.75,1.29,3,2023-04-27,720,76,Huesler M.A.,0,1st Round,Masters 1000,Clay,723,73,Garin C.,0,Garin C.
1.4,3.0,3,2023-04-27,767,67,Cachin P.,0,1st Round,Masters 1000,Clay,233,243,Shelbayh A.,0,Cachin P.
1.73,2.1,3,2023-04-27,890,47,Sonego L.,0,1st Round,Masters 1000,Clay,779,65,Struff J.L.,0,Struff J.L.
2.1,1.73,3,2023-04-27,801,61,Giron M.,0,1st Round,Masters 1000,Clay,723,74,Borges N.,0,Giron M.
1.57,2.38,3,2023-04-27,697,83,Fucsovics M.,0,1st Round,Masters 1000,Clay,688,85,Cecchinato M.,0,Cecchinato M.
1.67,2.2,3,2023-04-27,710,81,O Connell C.,0,1st Round,Masters 1000,Clay,711,79,Krajinovic F.,0,O Connell C.
1.62,2.3,3,2023-04-27,870,52,Murray A.,0,1st Round,Masters 1000,Clay,369,164,Vavassori A.,0,Vavassori A.
1.53,2.5,3,2023-04-27,994,40,Lajovic D.,0,1st Round,Masters 1000,Clay,782,63,Kubler J.,0,Lajovic D.
2.38,1.57,3,2023-04-27,865,54,Mcdonald M.,0,1st Round,Masters 1000,Clay,958,42,Zapata Miralles B.,0,Zapata Miralles B.
2.3,1.62,3,2023-04-27,497,121,Karatsev A.,0,1st Round,Masters 1000,Clay,741,70,Djere L.,0,Karatsev A.
1.17,5.0,3,2023-04-28,5210,4,Ruud C.,0,2nd Round,Masters 1000,Clay,556,105,Arnaldi M.,0,Arnaldi M.
2.0,1.8,3,2023-04-28,633,92,Altmaier D.,0,2nd Round,Masters 1000,Clay,606,98,Otte O.,0,Altmaier D.
1.57,2.38,3,2023-04-28,825,58,Molcan A.,0,2nd Round,Masters 1000,Clay,1138,34,Nishioka Y.,0,Nishioka Y.
3.0,1.4,3,2023-04-28,548,108,Hanfmann Y.,0,2nd Round,Masters 1000,Clay,2065,18,Musetti L.,0,Hanfmann Y.
3.75,1.29,3,2023-04-28,692,84,Wawrinka S.,0,2nd Round,Masters 1000,Clay,4280,6,Rublev A.,0,Rublev A.
1.17,5.0,3,2023-04-28,1170,32,Dimitrov G.,0,2nd Round,Masters 1000,Clay,848,56,Barrere G.,0,Dimitrov G.
4.0,1.25,3,2023-04-28,608,97,Monteiro T.,0,2nd Round,Masters 1000,Clay,2855,12,Khachanov K.,0,Khachanov K.
01.04,13.0,3,2023-04-28,6770,2,Alcaraz Garfia C.,0,2nd Round,Masters 1000,Clay,977,41,Ruusuvuori E.,0,Alcaraz Garfia C.
2.2,1.67,3,2023-04-28,771,66,Halys Q.,0,2nd Round,Masters 1000,Clay,1475,25,Bautista Agut R.,0,Bautista Agut R.
1.44,2.75,3,2023-04-28,1890,20,Coric B.,0,2nd Round,Masters 1000,Clay,555,106,Gaston H.,0,Coric B.
1.33,3.4,3,2023-04-28,1390,28,Korda S.,0,2nd Round,Masters 1000,Clay,466,128,Grenier H.,0,Grenier H.
1.25,4.0,3,2023-04-28,2660,15,Hurkacz H.,0,2nd Round,Masters 1000,Clay,951,43,Gasquet R.,0,Hurkacz H.
6.0,1.13,3,2023-04-28,865,55,Bublik A.,0,2nd Round,Masters 1000,Clay,4070,7,Rune H.,0,Rune H.
1.2,4.5,3,2023-04-28,1095,35,Davidovich Fokina A.,0,2nd Round,Masters 1000,Clay,810,60,Ramos A.,0,Davidovich Fokina A.
4.33,1.22,3,2023-04-28,867,53,Carballes Baena R.,0,2nd Round,Masters 1000,Clay,2140,16,Zverev A.,0,Zverev A.
3.2,1.36,3,2023-04-29,610,96,Shevchenko A.,0,2nd Round,Masters 1000,Clay,1046,37,Lehecka J.,0,Shevchenko A.
2.75,1.44,3,2023-04-29,1042,38,Shelton B.,0,2nd Round,Masters 1000,Clay,779,65,Struff J.L.,0,Struff J.L.
1.11,6.5,3,2023-04-29,5240,3,Medvedev D.,0,2nd Round,Masters 1000,Clay,369,164,Vavassori A.,0,Medvedev D.
1.5,2.63,3,2023-04-29,2070,17,Paul T.,0,2nd Round,Masters 1000,Clay,525,112,Safiullin R.,0,Safiullin R.
2.75,1.44,3,2023-04-29,497,121,Karatsev A.,0,2nd Round,Masters 1000,Clay,1390,29,Van De Zandschulp B.,0,Karatsev A.
1.73,2.1,3,2023-04-29,3405,9,Auger-Aliassime F.,0,2nd Round,Masters 1000,Clay,994,40,Lajovic D.,0,Lajovic D.
2.1,1.73,3,2023-04-29,958,42,Zapata Miralles B.,0,2nd Round,Masters 1000,Clay,1560,24,Evans D.,0,Zapata Miralles B.
2.75,1.44,3,2023-04-29,688,85,Cecchinato M.,0,2nd Round,Masters 1000,Clay,1995,19,De Minaur A.,0,De Minaur A.
1.53,2.5,3,2023-04-29,1190,31,Baez S.,0,2nd Round,Masters 1000,Clay,801,61,Giron M.,0,Baez S.
3.5,1.3,3,2023-04-29,710,81,O Connell C.,0,2nd Round,Masters 1000,Clay,3290,10,Fritz T.,0,Fritz T.
1.62,2.3,3,2023-04-29,2870,11,Tiafoe F.,0,2nd Round,Masters 1000,Clay,814,59,Etcheverry T.,0,Tiafoe F.
1.91,1.91,3,2023-04-29,1170,33,Kecmanovic M.,0,2nd Round,Masters 1000,Clay,723,73,Garin C.,0,Garin C.
3.5,1.3,3,2023-04-29,767,67,Cachin P.,0,2nd Round,Masters 1000,Clay,1235,30,Cerundolo F.,0,Cachin P.
4.0,1.25,3,2023-04-29,502,117,Watanuki Y.,0,2nd Round,Masters 1000,Clay,2725,13,Norrie C.,0,Norrie C.
2.75,1.44,3,2023-04-29,606,99,Zhang Zh.,0,2nd Round,Masters 1000,Clay,1425,27,Shapovalov D.,0,Zhang Zh.
4.5,1.2,3,2023-04-29,625,93,Thiem D.,0,2nd Round,Masters 1000,Clay,5195,5,Tsitsipas S.,0,Tsitsipas S.
1.57,2.38,3,2023-04-30,2855,12,Khachanov K.,0,3rd Round,Masters 1000,Clay,1475,25,Bautista Agut R.,0,Khachanov K.
1.8,2.0,3,2023-04-30,556,105,Arnaldi M.,0,3rd Round,Masters 1000,Clay,666,88,Munar J.,0,Munar J.
1.14,5.5,3,2023-04-30,4280,6,Rublev A.,0,3rd Round,Masters 1000,Clay,1138,34,Nishioka Y.,0,Rublev A.
7.0,1.1,3,2023-04-30,466,128,Grenier H.,0,3rd Round,Masters 1000,Clay,2140,16,Zverev A.,0,Zverev A.
2.63,1.5,3,2023-04-30,1890,20,Coric B.,0,3rd Round,Masters 1000,Clay,2660,15,Hurkacz H.,0,Coric B.
7.0,1.1,3,2023-04-30,1170,32,Dimitrov G.,0,3rd Round,Masters 1000,Clay,6770,2,Alcaraz Garfia C.,0,Alcaraz Garfia C.
2.75,1.44,3,2023-04-30,633,92,Altmaier D.,0,3rd Round,Masters 1000,Clay,548,108,Hanfmann Y.,0,Altmaier D.
1.44,2.75,3,2023-04-30,4070,7,Rune H.,0,3rd Round,Masters 1000,Clay,1095,35,Davidovich Fokina A.,0,Davidovich Fokina A.
1.13,6.0,3,2023-05-01,5240,3,Medvedev D.,0,3rd Round,Masters 1000,Clay,610,96,Shevchenko A.,0,Medvedev D.
1.67,2.2,3,2023-05-01,994,40,Lajovic D.,0,3rd Round,Masters 1000,Clay,779,65,Struff J.L.,0,Struff J.L.
2.38,1.57,3,2023-05-01,497,121,Karatsev A.,0,3rd Round,Masters 1000,Clay,1995,19,De Minaur A.,0,Karatsev A.
1.29,3.75,3,2023-05-01,2870,11,Tiafoe F.,0,3rd Round,Masters 1000,Clay,767,67,Cachin P.,0,Cachin P.
1.57,2.38,3,2023-05-01,958,42,Zapata Miralles B.,0,3rd Round,Masters 1000,Clay,525,112,Safiullin R.,0,Zapata Miralles B.
2.75,1.44,3,2023-05-01,723,73,Garin C.,0,3rd Round,Masters 1000,Clay,3290,10,Fritz T.,0,Fritz T.
1.14,5.5,3,2023-05-01,5195,5,Tsitsipas S.,0,3rd Round,Masters 1000,Clay,1190,31,Baez S.,0,Tsitsipas S.
1.22,4.33,3,2023-05-01,2725,13,Norrie C.,0,3rd Round,Masters 1000,Clay,606,99,Zhang Zh.,0,Zhang Zh.
2.38,1.57,3,2023-05-02,633,92,Altmaier D.,0,4th Round,Masters 1000,Clay,666,88,Munar J.,0,Altmaier D.
1.5,2.63,3,2023-05-02,4280,6,Rublev A.,0,4th Round,Masters 1000,Clay,2855,12,Khachanov K.,0,Khachanov K.
3.75,1.29,3,2023-05-02,497,121,Karatsev A.,0,4th Round,Masters 1000,Clay,5240,3,Medvedev D.,0,Karatsev A.
1.53,2.5,3,2023-05-02,1095,35,Davidovich Fokina A.,0,4th Round,Masters 1000,Clay,1890,20,Coric B.,0,Coric B.
1.22,4.33,3,2023-05-02,6770,2,Alcaraz Garfia C.,0,4th Round,Masters 1000,Clay,2140,16,Zverev A.,0,Alcaraz Garfia C.
1.17,5.0,3,2023-05-02,3290,10,Fritz T.,0,4th Round,Masters 1000,Clay,606,99,Zhang Zh.,0,Zhang Zh.
1.62,2.3,3,2023-05-02,779,65,Struff J.L.,0,4th Round,Masters 1000,Clay,767,67,Cachin P.,0,Struff J.L.
5.5,1.14,3,2023-05-02,958,42,Zapata Miralles B.,0,4th Round,Masters 1000,Clay,5195,5,Tsitsipas S.,0,Tsitsipas S.
01.07,9.0,3,2023-05-03,6770,2,Alcaraz Garfia C.,0,Quarterfinals,Masters 1000,Clay,2855,12,Khachanov K.,0,Alcaraz Garfia C.
2.63,1.5,3,2023-05-03,633,92,Altmaier D.,0,Quarterfinals,Masters 1000,Clay,1890,20,Coric B.,0,Coric B.
1.57,2.38,3,2023-05-04,497,121,Karatsev A.,0,Quarterfinals,Masters 1000,Clay,606,99,Zhang Zh.,0,Karatsev A.
1.2,4.5,3,2023-05-04,5195,5,Tsitsipas S.,0,Quarterfinals,Masters 1000,Clay,779,65,Struff J.L.,0,Struff J.L.
01.06,10.0,3,2023-05-05,6770,2,Alcaraz Garfia C.,0,Semifinals,Masters 1000,Clay,1890,20,Coric B.,0,Alcaraz Garfia C.
1.8,2.0,3,2023-05-05,497,121,Karatsev A.,0,Semifinals,Masters 1000,Clay,779,65,Struff J.L.,0,Struff J.L.
01.06,10.0,3,2023-05-07,6770,2,Alcaraz Garfia C.,0,The Final,Masters 1000,Clay,779,65,Struff J.L.,0,Alcaraz Garfia C.
2.63,1.5,3,2023-05-10,741,73,Ivashka I.,0,1st Round,Masters 1000,Clay,717,84,Wawrinka S.,0,Wawrinka S.
1.8,2.0,3,2023-05-10,691,92,Fucsovics M.,0,1st Round,Masters 1000,Clay,741,74,Krajinovic F.,0,Fucsovics M.
2.2,1.67,3,2023-05-10,716,85,Van Assche L.,0,1st Round,Masters 1000,Clay,826,61,Etcheverry T.,0,Etcheverry T.
1.4,3.0,3,2023-05-10,985,40,Baez S.,0,1st Round,Masters 1000,Clay,638,97,Samudio J.,0,Baez S.
2.38,1.57,3,2023-05-10,777,68,Cachin P.,0,1st Round,Masters 1000,Clay,723,79,Garin C.,0,Garin C.
3.0,1.4,3,2023-05-10,838,57,Wu Y.,0,1st Round,Masters 1000,Clay,931,44,Gasquet R.,0,Wu Y.
4.0,1.25,3,2023-05-10,85,473,Edmund K.,0,1st Round,Masters 1000,Clay,605,100,Muller A.,0,Muller A.
2.2,1.67,3,2023-05-10,880,49,Bublik A.,0,1st Round,Masters 1000,Clay,416,142,Portero P.,0,Bublik A.
2.0,1.8,3,2023-05-10,575,105,Cerundolo J.M.,0,1st Round,Masters 1000,Clay,520,119,Fils A.,0,Fils A.
1.8,2.0,3,2023-05-10,726,77,Popyrin A.,0,1st Round,Masters 1000,Clay,724,78,O Connell C.,0,Popyrin A.
2.38,1.57,3,2023-05-10,826,60,Giron M.,0,1st Round,Masters 1000,Clay,586,103,Safiullin R.,0,Safiullin R.
2.63,1.5,3,2023-05-10,468,130,Fognini F.,0,1st Round,Masters 1000,Clay,965,42,Murray A.,0,Fognini F.
1.4,3.0,3,2023-05-10,327,183,Cobolli F.,0,1st Round,Masters 1000,Clay,711,89,Rinderknech A.,0,Rinderknech A.
2.1,1.73,3,2023-05-10,813,63,Barrere G.,0,1st Round,Masters 1000,Clay,902,47,Nakashima B.,0,Barrere G.
2.5,1.53,3,2023-05-11,513,120,Zeppieri G.,0,1st Round,Masters 1000,Clay,792,65,Altmaier D.,0,Altmaier D.
1.44,2.75,3,2023-05-11,876,51,Carballes Baena R.,0,1st Round,Masters 1000,Clay,374,157,Dellien H.,0,Carballes Baena R.
2.0,1.8,3,2023-05-11,720,82,Huesler M.A.,0,1st Round,Masters 1000,Clay,782,66,Kubler J.,0,Kubler J.
1.44,2.75,3,2023-05-11,627,98,Monteiro T.,0,1st Round,Masters 1000,Clay,927,45,Mannarino A.,0,Monteiro T.
2.63,1.5,3,2023-05-11,392,151,Nardi L.,0,1st Round,Masters 1000,Clay,570,107,Goffin D.,0,Goffin D.
1.62,2.3,3,2023-05-11,957,43,Ruusuvuori E.,0,1st Round,Masters 1000,Clay,877,50,Humbert U.,0,Ruusuvuori E.
2.38,1.57,3,2023-05-11,855,55,Mcdonald M.,0,1st Round,Masters 1000,Clay,720,83,Cecchinato M.,0,Cecchinato M.
2.0,1.8,3,2023-05-11,80,484,Pella G.,0,1st Round,Masters 1000,Clay,985,41,Cressy M.,0,Pella G.
2.0,1.8,3,2023-05-11,499,126,Passaro F.,0,1st Round,Masters 1000,Clay,745,72,Ramos A.,0,Ramos A.
01.08,8.0,3,2023-05-11,890,48,Sonego L.,0,1st Round,Masters 1000,Clay,55,591,Chardy J.,0,Sonego L.
1.36,3.2,3,2023-05-11,924,46,Lajovic D.,0,1st Round,Masters 1000,Clay,713,88,Borges N.,0,Borges N.
1.57,2.38,3,2023-05-11,441,135,Marozsan F.,0,1st Round,Masters 1000,Clay,781,67,Moutet C.,0,Marozsan F.
1.8,2.0,3,2023-05-11,852,56,Jarry N.,0,1st Round,Masters 1000,Clay,602,101,Hanfmann Y.,0,Hanfmann Y.
1.67,2.2,3,2023-05-11,860,54,Wolf J.J.,0,1st Round,Masters 1000,Clay,504,124,Grenier H.,0,Wolf J.J.
5.0,1.17,3,2023-05-11,62,555,Napolitano S.,0,1st Round,Masters 1000,Clay,830,59,Molcan A.,0,Molcan A.
1.57,2.38,3,2023-05-11,608,99,Arnaldi M.,0,1st Round,Masters 1000,Clay,695,91,Schwartzman D.,0,Arnaldi M.
1.36,3.2,3,2023-05-12,3235,10,Auger-Aliassime F.,0,2nd Round,Masters 1000,Clay,726,77,Popyrin A.,0,Popyrin A.
1.33,3.4,3,2023-05-12,2680,13,Norrie C.,0,2nd Round,Masters 1000,Clay,605,100,Muller A.,0,Norrie C.
3.2,1.36,3,2023-05-12,838,57,Wu Y.,0,2nd Round,Masters 1000,Clay,1200,31,Cerundolo F.,0,Cerundolo F.
1.11,6.5,3,2023-05-12,3525,8,Sinner J.,0,2nd Round,Masters 1000,Clay,576,104,Kokkinakis T.,0,Sinner J.
1.62,2.3,3,2023-05-12,1995,18,De Minaur A.,0,2nd Round,Masters 1000,Clay,691,92,Fucsovics M.,0,Fucsovics M.
2.63,1.5,3,2023-05-12,657,93,Shevchenko A.,0,2nd Round,Masters 1000,Clay,985,40,Baez S.,0,Shevchenko A.
2.0,1.8,3,2023-05-12,717,84,Wawrinka S.,0,2nd Round,Masters 1000,Clay,1125,33,Dimitrov G.,0,Dimitrov G.
1.67,2.2,3,2023-05-12,586,103,Safiullin R.,0,2nd Round,Masters 1000,Clay,1265,29,Korda S.,0,Safiullin R.
1.91,1.91,3,2023-05-12,1250,30,Van De Zandschulp B.,0,2nd Round,Masters 1000,Clay,825,62,Djere L.,0,Djere L.
5.5,1.14,3,2023-05-12,813,63,Barrere G.,0,2nd Round,Masters 1000,Clay,3025,11,Khachanov K.,0,Barrere G.
1.53,2.5,3,2023-05-12,1055,37,Kecmanovic M.,0,2nd Round,Masters 1000,Clay,468,130,Fognini F.,0,Fognini F.
1.8,2.0,3,2023-05-12,723,79,Garin C.,0,2nd Round,Masters 1000,Clay,2170,17,Paul T.,0,Garin C.
1.73,2.1,3,2023-05-12,1095,35,Shelton B.,0,2nd Round,Masters 1000,Clay,880,49,Bublik A.,0,Bublik A.
1.11,6.5,3,2023-05-12,6775,1,Djokovic N.,0,2nd Round,Masters 1000,Clay,826,61,Etcheverry T.,0,Djokovic N.
5.5,1.14,3,2023-05-12,520,119,Fils A.,0,2nd Round,Masters 1000,Clay,3865,7,Rune H.,0,Rune H.
1.17,5.0,3,2023-05-12,5165,4,Ruud C.,0,2nd Round,Masters 1000,Clay,711,89,Rinderknech A.,0,Ruud C.
5.0,1.17,3,2023-05-13,830,59,Molcan A.,0,2nd Round,Masters 1000,Clay,4190,6,Rublev A.,0,Rublev A.
1.36,3.2,3,2023-05-13,2240,16,Coric B.,0,2nd Round,Masters 1000,Clay,627,98,Monteiro T.,0,Coric B.
2.2,1.67,3,2023-05-13,1480,24,Evans D.,0,2nd Round,Masters 1000,Clay,876,51,Carballes Baena R.,0,Carballes Baena R.
1.57,2.38,3,2023-05-13,1016,38,Zapata Miralles B.,0,2nd Round,Masters 1000,Clay,782,66,Kubler J.,0,Zapata Miralles B.
17.0,01.03,3,2023-05-13,745,72,Ramos A.,0,2nd Round,Masters 1000,Clay,6770,2,Alcaraz Garfia C.,0,Alcaraz Garfia C.
3.75,1.29,3,2023-05-13,860,54,Wolf J.J.,0,2nd Round,Masters 1000,Clay,2525,15,Hurkacz H.,0,Wolf J.J.
2.75,1.44,3,2023-05-13,1171,32,Nishioka Y.,0,2nd Round,Masters 1000,Clay,890,48,Sonego L.,0,Sonego L.
1.17,5.0,3,2023-05-13,1115,34,Davidovich Fokina A.,0,2nd Round,Masters 1000,Clay,80,484,Pella G.,0,Davidovich Fokina A.
1.53,2.5,3,2023-05-14,1475,25,Bautista Agut R.,0,2nd Round,Masters 1000,Clay,720,83,Cecchinato M.,0,Cecchinato M.
1.4,3.0,3,2023-05-14,5330,3,Medvedev D.,0,2nd Round,Masters 1000,Clay,957,43,Ruusuvuori E.,0,Medvedev D.
1.44,2.75,3,2023-05-14,3380,9,Fritz T.,0,2nd Round,Masters 1000,Clay,602,101,Hanfmann Y.,0,Hanfmann Y.
1.11,6.5,3,2023-05-14,5015,5,Tsitsipas S.,0,2nd Round,Masters 1000,Clay,713,88,Borges N.,0,Tsitsipas S.
3.2,1.36,3,2023-05-14,608,99,Arnaldi M.,0,2nd Round,Masters 1000,Clay,1960,19,Musetti L.,0,Musetti L.
2.75,1.44,3,2023-05-14,441,135,Marozsan F.,0,2nd Round,Masters 1000,Clay,992,39,Lehecka J.,0,Marozsan F.
2.5,1.53,3,2023-05-14,792,65,Altmaier D.,0,2nd Round,Masters 1000,Clay,2755,12,Tiafoe F.,0,Tiafoe F.
1.22,4.33,3,2023-05-14,1630,22,Zverev A.,0,2nd Round,Masters 1000,Clay,570,107,Goffin D.,0,Zverev A.
2.1,1.73,3,2023-05-14,586,103,Safiullin R.,0,3rd Round,Masters 1000,Clay,726,77,Popyrin A.,0,Popyrin A.
1.36,3.2,3,2023-05-14,1200,31,Cerundolo F.,0,3rd Round,Masters 1000,Clay,813,63,Barrere G.,0,Cerundolo F.
4.5,1.2,3,2023-05-14,468,130,Fognini F.,0,3rd Round,Masters 1000,Clay,3865,7,Rune H.,0,Rune H.
1.14,5.5,3,2023-05-14,6775,1,Djokovic N.,0,3rd Round,Masters 1000,Clay,1125,33,Dimitrov G.,0,Djokovic N.
5.0,1.17,3,2023-05-14,880,49,Bublik A.,0,3rd Round,Masters 1000,Clay,5165,4,Ruud C.,0,Ruud C.
1.44,2.75,3,2023-05-14,2680,13,Norrie C.,0,3rd Round,Masters 1000,Clay,691,92,Fucsovics M.,0,Norrie C.
8.0,01.08,3,2023-05-14,657,93,Shevchenko A.,0,3rd Round,Masters 1000,Clay,3525,8,Sinner J.,0,Sinner J.
1.44,2.75,3,2023-05-15,2240,16,Coric B.,0,3rd Round,Masters 1000,Clay,876,51,Carballes Baena R.,0,Coric B.
2.1,1.73,3,2023-05-15,720,83,Cecchinato M.,0,3rd Round,Masters 1000,Clay,602,101,Hanfmann Y.,0,Hanfmann Y.
23.0,01.01,3,2023-05-15,441,135,Marozsan F.,0,3rd Round,Masters 1000,Clay,6770,2,Alcaraz Garfia C.,0,Marozsan F.
2.63,1.5,3,2023-05-15,1115,34,Davidovich Fokina A.,0,3rd Round,Masters 1000,Clay,4190,6,Rublev A.,0,Rublev A.
1.22,4.33,3,2023-05-15,5330,3,Medvedev D.,0,3rd Round,Masters 1000,Clay,1016,38,Zapata Miralles B.,0,Medvedev D.
4.33,1.22,3,2023-05-16,860,54,Wolf J.J.,0,3rd Round,Masters 1000,Clay,1630,22,Zverev A.,0,Zverev A.
1.2,4.5,3,2023-05-16,5015,5,Tsitsipas S.,0,3rd Round,Masters 1000,Clay,890,48,Sonego L.,0,Tsitsipas S.
2.75,1.44,3,2023-05-16,2755,12,Tiafoe F.,0,3rd Round,Masters 1000,Clay,1960,19,Musetti L.,0,Musetti L.
1.17,5.0,3,2023-05-16,3865,7,Rune H.,0,4th Round,Masters 1000,Clay,726,77,Popyrin A.,0,Rune H.
5.0,1.17,3,2023-05-16,2680,13,Norrie C.,0,4th Round,Masters 1000,Clay,6775,1,Djokovic N.,0,Djokovic N.
1.4,3.0,3,2023-05-16,5165,4,Ruud C.,0,4th Round,Masters 1000,Clay,825,62,Djere L.,0,Ruud C.
1.13,6.0,3,2023-05-16,3525,8,Sinner J.,0,4th Round,Masters 1000,Clay,1200,31,Cerundolo F.,0,Cerundolo F.
3.4,1.33,3,2023-05-16,602,101,Hanfmann Y.,0,4th Round,Masters 1000,Clay,4190,6,Rublev A.,0,Hanfmann Y.
2.2,1.67,3,2023-05-16,1630,22,Zverev A.,0,4th Round,Masters 1000,Clay,5330,3,Medvedev D.,0,Medvedev D.
1.44,2.75,3,2023-05-16,2240,16,Coric B.,0,4th Round,Masters 1000,Clay,441,135,Marozsan F.,0,Coric B.
3.2,1.36,3,2023-05-16,1960,19,Musetti L.,0,4th Round,Masters 1000,Clay,5015,5,Tsitsipas S.,0,Tsitsipas S.
3.4,1.33,3,2023-05-17,3865,7,Rune H.,0,Quarterfinals,Masters 1000,Clay,6775,1,Djokovic N.,0,Rune H.
2.3,1.62,3,2023-05-17,1200,31,Cerundolo F.,0,Quarterfinals,Masters 1000,Clay,5165,4,Ruud C.,0,Ruud C.
1.4,3.0,3,2023-05-18,5330,3,Medvedev D.,0,Quarterfinals,Masters 1000,Clay,602,101,Hanfmann Y.,0,Medvedev D.
3.75,1.29,3,2023-05-18,2240,16,Coric B.,0,Quarterfinals,Masters 1000,Clay,5015,5,Tsitsipas S.,0,Tsitsipas S.
1.57,2.38,3,2023-05-20,3865,7,Rune H.,0,Semifinals,Masters 1000,Clay,5165,4,Ruud C.,0,Rune H.
1.62,2.3,3,2023-05-20,5015,5,Tsitsipas S.,0,Semifinals,Masters 1000,Clay,5330,3,Medvedev D.,0,Medvedev D.
1.91,1.91,3,2023-05-21,5330,3,Medvedev D.,0,The Final,Masters 1000,Clay,3865,7,Rune H.,0,Medvedev D.
1.91,1.91,3,2023-05-21,1095,733,Shelton B.,0,1st Round,ATP250,Clay,35,73,Cecchinato M.,0,Cecchinato M.
2.5,1.53,3,2023-05-21,149,75,Eubanks C.,0,1st Round,ATP250,Clay,398,729,Paire B.,0,Eubanks C.
1.91,1.91,3,2023-05-22,899,862,Lajovic D.,0,1st Round,ATP250,Clay,51,54,Jarry N.,0,Jarry N.
1.3,3.5,3,2023-05-22,286,37,Zapata Miralles B.,0,1st Round,ATP250,Clay,186,1041,Sachko V.,0,Zapata Miralles B.
1.36,3.2,3,2023-05-22,661,917,Krajinovic F.,0,1st Round,ATP250,Clay,92,47,Mannarino A.,0,Mannarino A.
1.29,3.75,3,2023-05-22,274,58,Carballes Baena R.,0,1st Round,ATP250,Clay,190,841,Rincon D.,0,Carballes Baena R.
1.73,2.1,3,2023-05-22,719,839,Huesler M.A.,0,1st Round,ATP250,Clay,81,59,Wu Y.,0,Wu Y.
2.1,1.73,3,2023-05-22,48,74,Giron M.,0,1st Round,ATP250,Clay,915,730,Bublik A.,0,Giron M.
3.2,1.36,3,2023-05-23,165,702,Serdarusic N.,0,1st Round,ATP250,Clay,307,85,O Connell C.,0,O Connell C.
1.57,2.38,3,2023-05-23,421,86,Ivashka I.,0,1st Round,ATP250,Clay,105,696,Pella G.,0,Ivashka I.
2.5,1.53,3,2023-05-23,187,1024,Travaglia S.,0,1st Round,ATP250,Clay,282,39,Griekspoor T.,0,Griekspoor T.
1.67,2.2,3,2023-05-23,160,49,Wolf J.J.,0,1st Round,ATP250,Clay,375,905,Dellien H.,0,Wolf J.J.
6.5,1.11,3,2023-05-23,729,1360,Eubanks C.,0,2nd Round,ATP250,Clay,75,27,Zverev A.,0,Zverev A.
2.3,1.62,3,2023-05-23,73,59,Wu Y.,0,2nd Round,ATP250,Clay,733,839,Cecchinato M.,0,Wu Y.
3.0,1.4,3,2023-05-24,917,696,Mannarino A.,0,2nd Round,ATP250,Clay,47,86,Ivashka I.,0,Ivashka I.
1.33,3.4,3,2023-05-24,74,9,Fritz T.,0,2nd Round,ATP250,Clay,730,3390,Giron M.,0,Fritz T.
3.0,1.4,3,2023-05-24,841,1125,Carballes Baena R.,0,2nd Round,ATP250,Clay,58,33,Dimitrov G.,0,Dimitrov G.
1.2,4.5,3,2023-05-24,49,4,Ruud C.,0,2nd Round,ATP250,Clay,905,4915,Wolf J.J.,0,Ruud C.
4.5,1.2,3,2023-05-25,696,3390,Ivashka I.,0,Quarterfinals,ATP250,Clay,86,9,Fritz T.,0,Fritz T.
